EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas
,,,,,,,,,,,,,,,2026,9,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",1,0,1,0,0,0
,,,,,,,,,,,,,,,2026,7,4,IRA Alta (J00-J06),16,1,1,2,9,3
,,,,,,,,,,,,,,,2021,26,4,IRA Alta (J00-J06),63,2,1,18,37,5
,,,,,,,,,,,,,,,2025,26,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,53,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,10,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2021,29,6,Neumonía (J12-J18),1,0,0,0,0,1
,,,,,,,,,,,,,,,2025,53,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,42,7,Bronquitis/bronquiolitis aguda (J20-J21),35,1,3,11,17,3
,,,,,,,,,,,,,,,2024,3,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,25,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),56,1,8,15,22,10
,,,,,,,,,,,,,,,2025,45,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,8,5,Influenza (J09-J11),2,0,0,0,2,0
,,,,,,,,,,,,,,,2026,12,7,Bronquitis/bronquiolitis aguda (J20-J21),85,0,9,23,42,11
,,,,,,,,,,,,,,,2022,45,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",1,0,0,0,1,0
,,,,,,,,,,,,,,,2021,41,8,Crisis obstructiva bronquial (J40-J46),2,0,0,0,2,0
,,,,,,,,,,,,,,,2021,45,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",5,0,0,0,5,0
,,,,,,,,,,,,,,,2024,35,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,16,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,3,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,12,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,51,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),28,2,3,7,12,4
,,,,,,,,,,,,,,,2024,28,4,IRA Alta (J00-J06),106,2,7,24,68,5
,,,,,,,,,,,,,,,2025,43,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,11,4,IRA Alta (J00-J06),159,3,20,40,87,9
,,,,,,,,,,,,,,,2025,48,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,15,4,IRA Alta (J00-J06),61,0,4,20,37,0
,,,,,,,,,,,,,,,2025,10,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,15,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,43,4,IRA Alta (J00-J06),49,2,2,16,25,4
,,,,,,,,,,,,,,,2023,7,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,8,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,46,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),164,2,23,49,74,16
,,,,,,,,,,,,,,,2025,37,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,44,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,17,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,34,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,19,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",3,0,0,1,2,0
,,,,,,,,,,,,,,,2026,3,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,6,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,18,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,39,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,25,6,Neumonía (J12-J18),7,0,0,1,4,2
,,,,,,,,,,,,,,,2025,7,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",9,1,1,2,5,0
,,,,,,,,,,,,,,,2026,10,4,IRA Alta (J00-J06),56,1,12,18,23,2
,,,,,,,,,,,,,,,2026,5,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,4,6,Neumonía (J12-J18),4,0,0,0,1,3
,,,,,,,,,,,,,,,2025,16,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,44,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,1,5,Influenza (J09-J11),1,0,1,0,0,0
,,,,,,,,,,,,,,,2025,43,8,Crisis obstructiva bronquial (J40-J46),2,0,0,0,1,1
,,,,,,,,,,,,,,,2025,41,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,46,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",4,2,0,1,0,1
,,,,,,,,,,,,,,,2026,1,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,28,7,Bronquitis/bronquiolitis aguda (J20-J21),3,0,2,0,1,0
,,,,,,,,,,,,,,,2022,3,4,IRA Alta (J00-J06),130,4,14,17,90,5
,,,,,,,,,,,,,,,2025,45,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),360,1,43,96,177,43
,,,,,,,,,,,,,,,2023,33,5,Influenza (J09-J11),1,0,0,1,0,0
,,,,,,,,,,,,,,,2025,18,5,Influenza (J09-J11),1,0,0,0,1,0
,,,,,,,,,,,,,,,2025,43,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,53,4,IRA Alta (J00-J06),7,0,0,0,5,2
,,,,,,,,,,,,,,,2025,42,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,53,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,10,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",25,0,1,9,12,3
,,,,,,,,,,,,,,,2025,45,6,Neumonía (J12-J18),11,0,0,2,3,6
,,,,,,,,,,,,,,,2026,4,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",1,0,0,0,1,0
,,,,,,,,,,,,,,,2022,22,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,3,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),45,1,7,6,23,8
,,,,,,,,,,,,,,,2026,6,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,12,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,1,0,0,0,1,0
,,,,,,,,,,,,,,,2025,30,6,Neumonía (J12-J18),7,0,0,1,3,3
,,,,,,,,,,,,,,,2025,34,4,IRA Alta (J00-J06),41,1,2,15,20,3
,,,,,,,,,,,,,,,2023,37,7,Bronquitis/bronquiolitis aguda (J20-J21),61,0,8,11,33,9
,,,,,,,,,,,,,,,2025,32,7,Bronquitis/bronquiolitis aguda (J20-J21),19,0,6,6,6,1
,,,,,,,,,,,,,,,2025,7,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,8,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,1,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),50,1,7,14,26,2
,,,,,,,,,,,,,,,2023,49,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,20,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,7,8,Crisis obstructiva bronquial (J40-J46),11,0,0,0,7,4
,,,,,,,,,,,,,,,2025,27,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,34,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,12,6,Neumonía (J12-J18),8,0,0,0,2,6
,,,,,,,,,,,,,,,2024,52,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,17,8,Crisis obstructiva bronquial (J40-J46),2,0,0,0,1,1
,,,,,,,,,,,,,,,2025,51,6,Neumonía (J12-J18),4,0,1,0,1,2
,,,,,,,,,,,,,,,2025,46,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",1,0,0,0,1,0
,,,,,,,,,,,,,,,2026,10,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,9,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,49,8,Crisis obstructiva bronquial (J40-J46),8,0,0,2,6,0
,,,,,,,,,,,,,,,2025,4,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,30,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,36,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,6,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,13,4,IRA Alta (J00-J06),170,3,21,31,90,25
,,,,,,,,,,,,,,,2025,40,5,Influenza (J09-J11),1,0,0,0,1,0
,,,,,,,,,,,,,,,2026,16,7,Bronquitis/bronquiolitis aguda (J20-J21),63,0,4,14,37,8
,,,,,,,,,,,,,,,2025,45,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,30,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,9,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,40,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,49,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,18,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),48,1,6,16,24,1
,,,,,,,,,,,,,,,2025,11,6,Neumonía (J12-J18),2,0,0,0,2,0
,,,,,,,,,,,,,,,2024,45,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,6,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),15,0,3,3,9,0
,,,,,,,,,,,,,,,2025,26,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,22,4,IRA Alta (J00-J06),333,11,39,108,170,5
,,,,,,,,,,,,,,,2021,44,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",5,0,3,0,1,1
,,,,,,,,,,,,,,,2024,28,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,49,4,IRA Alta (J00-J06),32,1,3,13,13,2
,,,,,,,,,,,,,,,2025,37,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,10,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),1,0,1,0,0,0
,,,,,,,,,,,,,,,2025,45,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,37,4,IRA Alta (J00-J06),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,1,8,Crisis obstructiva bronquial (J40-J46),3,0,0,1,1,1
,,,,,,,,,,,,,,,2026,3,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),22,0,4,2,14,2
,,,,,,,,,,,,,,,2025,18,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,51,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,16,8,Crisis obstructiva bronquial (J40-J46),1,0,0,1,0,0
,,,,,,,,,,,,,,,2025,39,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,31,6,Neumonía (J12-J18),6,0,0,1,3,2
,,,,,,,,,,,,,,,2026,6,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,17,7,Bronquitis/bronquiolitis aguda (J20-J21),8,0,1,3,4,0
,,,,,,,,,,,,,,,2025,45,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),314,3,37,84,155,35
,,,,,,,,,,,,,,,2025,9,7,Bronquitis/bronquiolitis aguda (J20-J21),8,0,0,0,6,2
,,,,,,,,,,,,,,,2026,2,7,Bronquitis/bronquiolitis aguda (J20-J21),2,0,0,1,0,1
,,,,,,,,,,,,,,,2026,16,6,Neumonía (J12-J18),4,0,0,0,3,1
,,,,,,,,,,,,,,,2025,40,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),17,1,2,4,9,1
,,,,,,,,,,,,,,,2025,44,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,20,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,48,7,Bronquitis/bronquiolitis aguda (J20-J21),1,0,0,1,0,0
,,,,,,,,,,,,,,,2023,21,5,Influenza (J09-J11),1,0,0,1,0,0
,,,,,,,,,,,,,,,2024,32,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,38,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",34,0,4,9,19,2
,,,,,,,,,,,,,,,2025,19,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,16,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),24,2,3,5,10,4
,,,,,,,,,,,,,,,2025,28,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,41,6,Neumonía (J12-J18),2,0,0,1,0,1
,,,,,,,,,,,,,,,2024,4,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,50,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,26,4,IRA Alta (J00-J06),15,2,1,3,9,0
,,,,,,,,,,,,,,,2026,8,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,8,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,8,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",2,0,0,0,1,1
,,,,,,,,,,,,,,,2025,12,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,18,7,Bronquitis/bronquiolitis aguda (J20-J21),1,0,0,0,0,1
,,,,,,,,,,,,,,,2025,3,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,26,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),50,3,2,6,32,7
,,,,,,,,,,,,,,,2025,51,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,17,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,38,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2021,10,8,Crisis obstructiva bronquial (J40-J46),1,0,0,0,1,0
,,,,,,,,,,,,,,,2025,42,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",1,0,0,1,0,0
,,,,,,,,,,,,,,,2025,52,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,16,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,3,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,51,5,Influenza (J09-J11),3,0,0,1,2,0
,,,,,,,,,,,,,,,2026,5,8,Crisis obstructiva bronquial (J40-J46),2,0,0,0,0,2
,,,,,,,,,,,,,,,2024,43,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),249,11,26,67,120,25
,,,,,,,,,,,,,,,2023,52,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,11,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,11,4,IRA Alta (J00-J06),81,1,10,21,45,4
,,,,,,,,,,,,,,,2025,4,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",6,0,0,2,0,4
,,,,,,,,,,,,,,,2025,8,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,42,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,37,4,IRA Alta (J00-J06),39,0,6,16,17,0
,,,,,,,,,,,,,,,2024,15,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",2,0,0,0,1,1
,,,,,,,,,,,,,,,2024,46,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,11,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,46,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,53,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,40,6,Neumonía (J12-J18),4,0,1,1,2,0
,,,,,,,,,,,,,,,2023,45,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,41,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),389,15,55,111,168,40
,,,,,,,,,,,,,,,2022,23,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,35,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,37,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),52,3,9,17,16,7
,,,,,,,,,,,,,,,2026,5,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,1,4,IRA Alta (J00-J06),110,0,13,25,55,17
,,,,,,,,,,,,,,,2022,51,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),193,5,35,35,107,11
,,,,,,,,,,,,,,,2025,35,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,27,4,IRA Alta (J00-J06),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,47,4,IRA Alta (J00-J06),26,7,0,10,9,0
,,,,,,,,,,,,,,,2025,49,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,53,7,Bronquitis/bronquiolitis aguda (J20-J21),3,0,0,1,1,1
,,,,,,,,,,,,,,,2024,45,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,46,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",3,1,0,0,1,1
,,,,,,,,,,,,,,,2022,25,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,27,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,11,7,Bronquitis/bronquiolitis aguda (J20-J21),39,1,2,13,16,7
,,,,,,,,,,,,,,,2025,33,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,44,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,32,4,IRA Alta (J00-J06),45,1,5,18,18,3
,,,,,,,,,,,,,,,2026,6,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),44,2,0,3,23,16
,,,,,,,,,,,,,,,2025,38,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,30,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,19,8,Crisis obstructiva bronquial (J40-J46),5,0,0,1,2,2
,,,,,,,,,,,,,,,2026,4,4,IRA Alta (J00-J06),8,0,1,1,6,0
,,,,,,,,,,,,,,,2023,14,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,41,5,Influenza (J09-J11),1,0,0,1,0,0
,,,,,,,,,,,,,,,2025,46,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2021,21,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,7,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,13,8,Crisis obstructiva bronquial (J40-J46),5,0,0,1,3,1
,,,,,,,,,,,,,,,2025,44,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,15,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",23,0,1,7,15,0
,,,,,,,,,,,,,,,2026,3,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",1,0,0,0,1,0
,,,,,,,,,,,,,,,2022,7,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,29,6,Neumonía (J12-J18),1,0,1,0,0,0
,,,,,,,,,,,,,,,2025,24,5,Influenza (J09-J11),2,0,0,0,2,0
,,,,,,,,,,,,,,,2026,13,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,18,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,18,4,IRA Alta (J00-J06),5,0,0,2,3,0
,,,,,,,,,,,,,,,2025,53,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,16,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),20,0,0,10,9,1
,,,,,,,,,,,,,,,2026,11,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,8,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,14,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,7,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,42,8,Crisis obstructiva bronquial (J40-J46),3,0,0,1,2,0
,,,,,,,,,,,,,,,2024,51,7,Bronquitis/bronquiolitis aguda (J20-J21),7,1,0,1,4,1
,,,,,,,,,,,,,,,2025,15,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,3,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,43,8,Crisis obstructiva bronquial (J40-J46),1,0,0,0,0,1
,,,,,,,,,,,,,,,2025,17,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),103,3,13,27,52,8
,,,,,,,,,,,,,,,2025,45,5,Influenza (J09-J11),1,0,0,0,1,0
,,,,,,,,,,,,,,,2026,12,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",17,1,3,3,3,7
,,,,,,,,,,,,,,,2025,11,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,16,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,49,7,Bronquitis/bronquiolitis aguda (J20-J21),8,0,2,4,2,0
,,,,,,,,,,,,,,,2026,6,5,Influenza (J09-J11),2,0,0,1,1,0
,,,,,,,,,,,,,,,2025,30,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,24,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,25,5,Influenza (J09-J11),2,0,0,0,2,0
,,,,,,,,,,,,,,,2025,34,4,IRA Alta (J00-J06),210,6,31,70,94,9
,,,,,,,,,,,,,,,2022,17,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,11,8,Crisis obstructiva bronquial (J40-J46),3,0,0,0,1,2
,,,,,,,,,,,,,,,2026,3,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,24,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
